frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_text
1411,569.0,"[328.9098596158601, 335.87454105491554, 795.8374156911632, 797.4339668405706]","[452.5851745605469, 673.2233276367188, 521.9881591796875, 710.5636596679688]","51-D5
6099"
1412,608.0,"[518.778667610039, 726.127549059834, 738.1750916831385, 1013.9265876066326]","[532.450439453125, 821.7068481445312, 610.3856201171875, 877.6210327148438]","77-F3
6938"
1412,569.0,"[331.5145314821791, 338.47048031850056, 796.2812801253447, 799.3979749200438]","[457.4982604980469, 677.5506591796875, 523.512939453125, 715.365234375]","51-D5
650.99"
1413,569.0,"[336.5946908605149, 337.9818215048119, 798.4525723504748, 796.8628841614]","[461.41497802734375, 671.2906494140625, 527.124267578125, 709.3106689453125]","51-D5
6099"
1414,569.0,"[340.60526787026424, 338.1316589380053, 798.827216200176, 796.0872798165037]","[461.54486083984375, 670.702880859375, 532.4498901367188, 708.90380859375]","51-D5
6099"
1415,608.0,"[549.1112801333586, 729.3527578707485, 761.3326734212399, 1003.0715114903671]","[560.1959838867188, 812.5797729492188, 631.37255859375, 862.9751586914062]","77-F3
6938"
1415,569.0,"[345.49536617044663, 341.2586437926557, 801.2641036038078, 800.3183620361665]","[467.03045654296875, 674.2996215820312, 531.851318359375, 709.4571533203125]","51-A5
6099"
1416,569.0,"[350.9115146547425, 338.749598887404, 805.5087279620167, 796.4681206715121]","[475.4718017578125, 666.2150268554688, 538.51171875, 703.614013671875]","51-D0
560.99"
1417,627.0,"[568.2302847701135, 613.3072544719352, 762.1822717102323, 985.2098544446977]","[580.7484130859375, 801.4449462890625, 648.5802612304688, 850.4820556640625]","77-F3
6938"
1417,569.0,"[355.5690255024532, 338.85648109043876, 808.6589211095817, 795.4627721919842]","[479.43011474609375, 664.4871215820312, 545.4091796875, 703.9298706054688]","51-A5
6099"
1418,569.0,"[357.47886524059044, 339.2254799294746, 809.1405345411665, 794.8265308737925]","[481.446533203125, 663.8978271484375, 548.662353515625, 703.1077270507812]","51-A5
6099"
1419,569.0,"[361.6232136509544, 339.56272551497034, 811.4826477524288, 794.2961292605124]","[485.06268310546875, 661.6826171875, 551.7321166992188, 702.946044921875]","51-A5
560.99"
1420,569.0,"[365.6847402207803, 339.5037853426644, 813.3403255791437, 793.110445877401]","[486.4426574707031, 661.44091796875, 553.9195556640625, 702.887451171875]","51-AD
560.99"
1421,569.0,"[368.77589091732057, 339.7412550174896, 815.6595461918573, 792.0502096444983]","[491.94219970703125, 661.9605712890625, 556.2325439453125, 702.3809814453125]","51-D5
6099"
1422,569.0,"[372.3584281937883, 339.8047716260911, 818.4699394595655, 790.3618058974956]","[493.34344482421875, 662.8910522460938, 562.5444946289062, 701.432373046875]","51-D0
560.99"
1423,608.0,"[606.630513257135, 712.5821443918336, 782.1997349862362, 954.1907087617807]","[624.72265625, 780.7450561523438, 694.5228271484375, 834.5363159179688]","67-HF
6938"
1423,569.0,"[376.77833145730915, 342.4160982653574, 820.5880722207864, 790.4205018230394]","[498.02764892578125, 665.58837890625, 560.6929931640625, 703.8096313476562]","51-D5
6099"
1424,569.0,"[381.66537270816514, 346.44058741127344, 823.1721414138386, 791.6596814313949]","[500.59002685546875, 670.7228393554688, 567.3038330078125, 708.0847778320312]","51-D5
6099"
1424,608.0,"[615.91197965319, 712.593417507088, 791.3985501898726, 951.0311707450952]","[633.5806274414062, 782.9815063476562, 697.6287231445312, 830.2805786132812]","77-F6
6938"
1425,569.0,"[384.45328997786515, 348.77518282000665, 822.95047966025, 790.5082906632085]","[504.2615661621094, 671.7813720703125, 566.690673828125, 707.962646484375]",51AD556099
1426,569.0,"[391.22241720604956, 346.6423971678897, 827.3175799795324, 786.3673114766617]","[511.71044921875, 661.8756103515625, 572.8448486328125, 701.387939453125]","51-A5
6099"
1427,569.0,"[393.09069583768223, 343.99512263643294, 826.179806479729, 781.2738292607424]","[512.239501953125, 660.677001953125, 573.8937377929688, 697.8153686523438]","51-AD
560.99"
1427,608.0,"[641.071080707827, 687.7858079499883, 811.6176109885099, 926.5203884342063]","[657.1096801757812, 766.5567626953125, 719.180419921875, 809.9168701171875]","77-F3
6938"
1428,608.0,"[649.4513095523348, 690.5194367958669, 817.2371646178838, 927.9869527267721]","[662.2267456054688, 772.6071166992188, 723.1016235351562, 816.8380737304688]","77-F3
6938"
1428,569.0,"[394.8201604250229, 348.88159306210457, 824.6475902947419, 784.6803667917058]","[516.932373046875, 666.252685546875, 578.3720703125, 702.1459350585938]","51-A5
6099"
1429,569.0,"[398.1916341607685, 349.78072154718916, 825.3732309898396, 783.9605684115995]","[518.5182495117188, 663.1198120117188, 579.8703002929688, 700.7957763671875]","51-D5
6099"
1430,569.0,"[401.61390259415623, 348.3448891064412, 825.8602406830556, 780.895199242436]","[520.8890991210938, 661.9796142578125, 583.750244140625, 698.7042236328125]","51-A5
6099"
1430,608.0,"[663.2786327698302, 700.7873333054764, 823.4728144998567, 925.0763659464661]","[676.5770263671875, 765.4061279296875, 733.7239990234375, 806.9474487304688]","77-F3
6938"
1431,569.0,"[402.9452752583314, 348.71522819060965, 823.5459457528323, 779.5764096207624]","[521.0658569335938, 662.3338012695312, 584.2161865234375, 699.348876953125]","51-A5
6099"
1432,569.0,"[408.49105185747055, 346.4382308764245, 828.6258878389243, 776.513923416582]","[527.66796875, 656.121337890625, 593.5022583007812, 695.3916625976562]","51-A5
6099"
1433,569.0,"[415.98881487169206, 342.4050559346632, 834.744247610598, 771.5520091982129]","[532.5157470703125, 651.0979614257812, 597.4542846679688, 690.8648681640625]","51-A5
6099"
1434,569.0,"[420.16471454699257, 342.0029685144293, 838.4233175781985, 770.194751449817]","[531.801513671875, 652.269775390625, 597.064697265625, 691.9390869140625]","51-A5
6099"
1435,569.0,"[420.4192732855936, 340.3587940576647, 836.0207731478981, 767.4400166947162]","[533.982177734375, 650.0266723632812, 596.0800170898438, 688.12255859375]","51-D5
6099"
1436,569.0,"[418.6329861517338, 339.6012437424861, 832.3390751057814, 765.9549836994806]","[536.26806640625, 645.232421875, 601.8173828125, 686.2091064453125]","51-A5
6099"
1437,569.0,"[415.3514736398494, 340.3782676302486, 828.8071007136907, 766.8837571403398]","[538.2149658203125, 647.845703125, 601.867431640625, 686.8343505859375]","51-AD
560.99"
1437,608.0,"[668.9303616616717, 680.8861333622725, 843.4289553505455, 892.898385666662]","[717.7952880859375, 751.028076171875, 772.087890625, 791.8446044921875]","77-F3
6938"
1438,569.0,"[421.0504075153431, 337.8497649911583, 831.9793205008555, 764.7535237220272]","[544.8243408203125, 642.2763671875, 605.6053466796875, 678.8906860351562]","51-D5
6099"
1438,608.0,"[694.5934399368654, 673.7357512181758, 859.7939197357438, 884.5720111829329]","[725.4138793945312, 743.741455078125, 783.1702880859375, 784.3024291992188]","77-F3
6938"
1439,569.0,"[428.6336504913683, 334.9289265022602, 836.115463112201, 762.9325658811052]","[548.7149658203125, 639.4427490234375, 609.11376953125, 678.5868530273438]","51-D5
6099"
1439,608.0,"[708.6190883688671, 669.5479400887541, 864.5804339643689, 878.8661142959668]","[729.2573852539062, 735.7581787109375, 785.507080078125, 779.0406494140625]","77-F3
6938"
1440,569.0,"[433.03637043921526, 333.6771782262408, 836.8332846907003, 761.5366958476602]","[552.830810546875, 636.5697021484375, 616.6304931640625, 679.4576416015625]","51-D5
6099"
1441,569.0,"[437.95763540900884, 333.3415007688699, 838.467792969906, 760.6858667133307]","[552.27294921875, 636.6820678710938, 617.2073974609375, 676.4082641601562]","51-A5
6099"
1441,608.0,"[724.583975212043, 657.8775812271977, 870.6499255858939, 866.6024816846905]","[739.704345703125, 727.572509765625, 792.591064453125, 766.19287109375]","77-F5
6928"
1442,569.0,"[440.3373858010897, 337.13425094967687, 838.4000692316384, 763.5321077958768]","[553.5050048828125, 642.6959838867188, 617.8653564453125, 678.548583984375]","51-D5
6099"
1443,636.0,"[17.49045147971259, 679.744062882715, 408.805686230032, 1176.5172208948009]","[21.18449592590332, 984.7216186523438, 120.23096466064453, 1061.623779296875]","59-TA
173.68"
1443,569.0,"[444.659572276153, 333.79602793646507, 843.5877387767196, 759.8964597631854]","[559.56298828125, 635.8789672851562, 621.5447387695312, 676.0651245117188]","51-A5
6099"
1444,636.0,"[26.45912345128926, 681.3738919578714, 417.90938167753427, 1171.831689245489]","[30.8214054107666, 981.3939208984375, 131.0196075439453, 1054.1644287109375]","59-TA
173.68"
1444,569.0,"[441.38598299970425, 331.4498902462868, 844.9373547276534, 758.5062002349949]","[558.2836303710938, 634.4115600585938, 622.748291015625, 674.0914306640625]","51-A5
6099"
1445,636.0,"[36.58085780789037, 713.7862800581498, 426.82628917974046, 1179.640526657511]","[47.40249252319336, 984.494384765625, 143.857666015625, 1057.71826171875]","59-TA
173.68"
1445,569.0,"[446.47158217901443, 337.68928533784833, 846.7949949900194, 763.6800554380338]","[559.3123168945312, 642.46875, 623.3659057617188, 683.4918212890625]","51-D5
6099"
1445,608.0,"[745.082523066511, 635.9292079365711, 886.6329532065407, 851.2687942257065]","[750.1915283203125, 724.914306640625, 814.204833984375, 761.6824340820312]","77-F5
6938"
1446,636.0,"[48.999944825063096, 693.6634220242939, 437.70822961603454, 1160.552140130983]","[62.61357879638672, 970.9945678710938, 159.23031616210938, 1043.5185546875]","59-T1
7368"
1446,569.0,"[452.58539926011457, 333.6137135379141, 854.0328215954871, 760.0940094797837]","[565.5825805664062, 636.4265747070312, 627.98046875, 674.8155517578125]","51-A5
6099"
1447,636.0,"[61.622612766874, 682.7717035261696, 446.28135754984083, 1148.6607301808733]","[71.17696380615234, 963.4742431640625, 169.225830078125, 1037.8729248046875]","59-T1
7368"
1447,569.0,"[453.33814451634777, 329.51444513418016, 854.3391234101741, 756.5573289569016]","[567.4312133789062, 634.00244140625, 629.4893188476562, 673.6728515625]","51-A5
6099"
1448,636.0,"[71.1365558806566, 687.1180190425166, 451.54098060920694, 1149.289065791934]","[76.83501434326172, 970.8497314453125, 174.505859375, 1043.400634765625]","59-TA
173.68"
1448,569.0,"[452.61317348076767, 336.37675009284357, 851.696707027937, 762.7189589647023]","[564.037353515625, 643.2426147460938, 628.5064086914062, 682.4037475585938]","51-D0
560.99"
1449,636.0,"[83.53375800546573, 687.423181935522, 458.4984334253736, 1143.4407086350582]","[94.4428939819336, 959.7654418945312, 191.03314208984375, 1030.90966796875]","59-T1
7368"
1449,569.0,"[459.05471387098896, 332.79619902203206, 857.2835143836082, 758.5035725422869]","[575.9661865234375, 636.9213256835938, 636.4205322265625, 675.1861572265625]","51-D5
6099"
1450,636.0,"[96.4129305596766, 684.0125206158507, 465.3119318376896, 1132.1452827877554]","[102.54590606689453, 951.3184814453125, 203.26251220703125, 1022.733154296875]","59-TA
173.68"
1450,569.0,"[461.0428336569794, 323.73265049375976, 858.1562970321208, 750.5751219983813]","[575.80419921875, 628.267333984375, 639.4847412109375, 666.33984375]","51-A5
6099"
1451,636.0,"[105.73619261428533, 685.339214945665, 469.65315003551154, 1127.660872482526]","[112.90301513671875, 959.86083984375, 210.0233917236328, 1028.9945068359375]","59-T1
7368"
1451,569.0,"[462.34352971707096, 329.60612004361445, 859.9074919662493, 754.1553748718752]","[575.6461181640625, 636.9706420898438, 637.6129150390625, 675.2479248046875]","51-D5
6099"
1451,608.0,"[768.8223667829513, 623.9804237555084, 908.56014553055, 825.5588470337079]","[789.5872192382812, 704.067138671875, 837.9735717773438, 735.1361083984375]","77-F3
5938"
1452,636.0,"[115.35381399702499, 688.562655755934, 474.6232393028465, 1123.9962708711728]","[119.7487564086914, 953.7002563476562, 219.31051635742188, 1025.481689453125]","59-T1
7368"
1452,569.0,"[460.60933947877027, 330.8358998471318, 859.2072207472703, 755.5566618992763]","[574.7293701171875, 637.1376953125, 639.2605590820312, 674.5494384765625]","51-D5
6099"
1453,636.0,"[125.80278193406832, 681.2491250804886, 480.4782578636866, 1111.500985781703]","[132.05088806152344, 939.5161743164062, 228.96176147460938, 1010.1904907226562]","59-TA
173.68"
1453,569.0,"[461.05725698564356, 326.8768243735873, 859.7952768772266, 750.834619171283]","[579.7216186523438, 627.4249267578125, 642.0968627929688, 666.56787109375]","51-D5
6099"
1453,608.0,"[776.4816236645348, 624.0767933604923, 912.4048095233969, 819.2856259520543]","[802.0512084960938, 692.9244384765625, 849.2052612304688, 726.3326416015625]","77-F5
6938"
1454,636.0,"[135.59081128573672, 678.0757118023747, 484.2155497789976, 1104.6041914526277]","[145.09410095214844, 937.9171142578125, 237.89707946777344, 1007.1727294921875]","59-TA
173.68"
1454,569.0,"[459.81407510278996, 328.1968422828345, 857.8401023147114, 752.5619610986007]","[578.5692138671875, 630.0877075195312, 640.2335205078125, 669.226318359375]","51-D5
560.99"
1455,569.0,"[462.7520103804675, 330.77198608744266, 858.1940707018714, 754.8917206458821]","[578.3892822265625, 632.5167236328125, 643.3294067382812, 673.28564453125]","51-D5
6099"
1455,636.0,"[143.5506259333299, 676.0987910256098, 488.52362372244556, 1099.8059441696994]","[147.0936279296875, 932.7009887695312, 244.3268280029297, 1002.7644653320312]","59-TA
173.68"
1456,636.0,"[153.3899302156484, 666.499231977542, 494.5636483182634, 1086.7704304377278]","[156.88851928710938, 916.0014038085938, 251.31546020507812, 985.9385375976562]","59-TA
173.68"
1456,569.0,"[464.53500852497086, 325.2153313452947, 860.8791589217881, 748.8140934479472]","[583.5391235351562, 625.7724609375, 646.019775390625, 662.6820068359375]","51-D5
6099"
1457,636.0,"[163.59280716585326, 658.1091011111896, 501.39411815327253, 1075.3573118260733]","[167.3052520751953, 908.273193359375, 255.6181182861328, 976.044921875]","59-TA
173.68"
1457,569.0,"[468.8767671259488, 316.80157958294535, 862.4588911233304, 743.4781301795686]","[583.4176025390625, 618.7919311523438, 646.568115234375, 655.7801513671875]","51-D5
6099"
1458,569.0,"[471.26477706126985, 320.35417763128146, 861.0665277754563, 745.64351150662]","[582.1781005859375, 624.2689819335938, 645.612060546875, 662.7592163085938]","51-A5
6099"
1459,569.0,"[472.0395398184031, 319.8385903139742, 860.0893019015517, 746.2506916167558]","[584.3300170898438, 620.7002563476562, 650.5929565429688, 660.3621826171875]","51-D5
6099"
1459,636.0,"[175.48174749818526, 662.9856933277651, 506.92939968674085, 1069.0023505844638]","[178.8328399658203, 897.927978515625, 268.410400390625, 968.2738037109375]","59-TA
173.68"
1460,636.0,"[181.6043408345746, 667.5827948431051, 508.69031613026925, 1065.418508951662]","[186.9056854248047, 893.173583984375, 277.0478515625, 961.81103515625]","59-TA
173.68"
1460,569.0,"[474.91586173157157, 311.487029050439, 861.7978022083785, 742.0836362718684]","[585.7003173828125, 618.72314453125, 650.9727783203125, 657.4971923828125]","51-A5
6099"
1461,636.0,"[189.35545356865362, 670.684490843475, 512.8887959154473, 1062.3010900105712]","[192.80795288085938, 893.7120361328125, 283.6005859375, 965.3297119140625]","59-TA
173.68"
1461,569.0,"[473.7241638009514, 319.8043759845434, 861.0630859736391, 748.7605760854692]","[586.3800048828125, 626.5169677734375, 652.6281127929688, 665.2181396484375]","51-D5
6099"
1462,636.0,"[195.2482375233395, 675.3928440437896, 515.9261612320424, 1059.2960207126778]","[200.94305419921875, 891.575439453125, 289.9811096191406, 958.90771484375]","59-TA
173.68"
1462,569.0,"[477.5499274100594, 323.3314009566276, 863.2796803077129, 751.8805457610462]","[588.1326904296875, 627.3931884765625, 652.57275390625, 665.6079711914062]","51-D0
560.99"
1463,636.0,"[200.93463387801987, 672.8587827027717, 515.6482693513336, 1050.979827504302]","[205.37457275390625, 884.1939697265625, 297.3680419921875, 949.443603515625]","59-T1
7368"
1463,569.0,"[478.9031813803432, 321.6400606600187, 863.4654806681548, 749.9380925263513]","[588.9515380859375, 621.263671875, 659.8878173828125, 661.396728515625]","51-A5
6099"
1464,636.0,"[210.21967543919462, 666.6100080541071, 525.1266373147723, 1041.7648573210947]","[214.35379028320312, 878.2846069335938, 302.04473876953125, 946.1566772460938]","59-T1
7368"
1464,569.0,"[479.37719568573675, 314.67624353021677, 863.5882338371493, 745.2860672670564]","[593.9716796875, 619.8116455078125, 657.3653564453125, 655.6153564453125]","51-D5
6099"
1465,636.0,"[218.06768317549555, 667.8149823691729, 532.756661727787, 1035.345088834944]","[221.559814453125, 871.7208251953125, 309.54730224609375, 937.385009765625]","59-T1
7368"
1465,569.0,"[482.6570975123698, 307.80951083264915, 866.3605055021851, 739.9603891621322]","[594.30859375, 612.845458984375, 659.1942138671875, 653.6534423828125]","51-A5
6099"
1466,636.0,"[227.5832643365776, 662.0066000197166, 541.3933400949314, 1026.2055530817108]","[230.30831909179688, 866.3798217773438, 313.5970458984375, 930.5000610351562]","59-T1
7368"
1466,569.0,"[485.0157194506794, 305.51461749449595, 870.4322269853599, 737.5420612941043]","[601.647705078125, 610.367919921875, 665.1343994140625, 650.137451171875]","51-AD
560.99"
